Rooms,Price,Area,Location,Price_m2
1,262000,57.0,Porto,4596.49
2,152000,86.5,Aveiro,1757.23
3,530500,122.15,Faro,4343.02
1,125000,50.0,Aveiro,2500.0
2,285000,75.0,Faro,3800.0
2,219900,98.0,Faro,2243.88
1,119000,49.0,Coimbra,2428.57
2,255000,96.0,Leiria,2656.25
2,598000,80.0,Lisboa,7475.0
2,445000,139.1,Aveiro,3199.14
2,365000,93.4,Lisboa,3907.92
3,250000,129.48,Castelo Branco,1930.8
3,515000,143.65,Setúbal,3585.1
2,197000,80.0,Porto,2462.5
0,155000,45.0,Porto,3444.44
4,870000,158.0,Lisboa,5506.33
2,190000,72.0,Viana do Castelo,2638.89
3,240000,91.0,Porto,2637.36
2,259000,106.0,Setúbal,2443.4
3,335000,138.36,Lisboa,2421.22
3,249500,125.0,Apartamento para comprar: Castelo Branco,1996.0
2,850000,103.84,Lisboa,8185.67
3,385000,115.0,Lisboa,3347.83
2,180000,72.6,Setúbal,2479.34
3,650000,177.0,Lisboa,3672.32
2,750000,99.43,Lisboa,7543.0
4,995000,177.0,Lisboa,5621.47
3,357593,138.0,Porto,2591.25
2,259000,104.0,Porto,2490.38
4,495000,138.0,Coimbra,3586.96
3,205000,130.0,Braga,1576.92
4,395000,140.0,Porto,2821.43
1,170500,35.0,Lisboa,4871.43
2,179900,90.0,Porto,1998.89
1,495000,63.0,Lisboa,7857.14
2,290000,111.6,Porto,2598.57
2,500000,74.0,Lisboa,6756.76
2,159900,77.0,Leiria,2076.62
4,930000,166.0,Lisboa,5602.41
3,250500,133.0,Castelo Branco,1883.46
2,475000,112.0,Porto,4241.07
1,178000,62.2,Viana do Castelo,2861.74
2,139000,100.0,Setúbal,1390.0
2,375000,74.0,Faro,5067.57
3,380000,145.0,Setúbal,2620.69
2,180000,65.0,Lisboa,2769.23
3,153000,113.0,Porto,1353.98
1,850000,115.0,Lisboa,7391.3
2,189500,61.0,Lisboa,3106.56
3,229800,109.0,Lisboa,2108.26
1,475000,71.96,Lisboa,6600.89
3,590000,155.0,Faro,3806.45
1,345000,96.56,Faro,3572.91
4,485000,176.0,Setúbal,2755.68
3,485000,131.0,Aveiro,3702.29
2,750000,87.5,Lisboa,8571.43
3,310000,114.0,Braga,2719.3
2,1280000,146.0,Lisboa,8767.12
3,362000,96.0,Porto,3770.83
1,265000,65.8,Porto,4027.36
4,555000,102.0,Lisboa,5441.18
3,985000,160.0,Lisboa,6156.25
1,205000,66.0,Porto,3106.06
4,385000,159.2,Porto,2418.34
2,395000,85.0,Lisboa,4647.06
3,157500,102.0,Viana do Castelo,1544.12
2,218000,72.02,Aveiro,3026.94
2,785000,103.0,Lisboa,7621.36
3,1850000,228.0,Porto,8114.04
2,284500,102.61,Aveiro,2772.63
3,440000,122.0,Porto,3606.56
2,690000,80.9,Lisboa,8529.05
3,260000,127.0,Porto,2047.24
1,179500,52.73,Coimbra,3404.13
3,1050000,182.0,Lisboa,5769.23
2,239500,73.0,Porto,3280.82
2,275000,68.0,Leiria,4044.12
3,499000,95.0,Faro,5252.63
2,295000,95.75,Setúbal,3080.94
2,229000,68.26,Lisboa,3354.82
1,137500,49.0,Lisboa,2806.12
3,145000,117.6,Viana do Castelo,1232.99
1,480000,60.15,Lisboa,7980.05
1,230000,52.7,Porto,4364.33
2,259800,70.0,Lisboa,3711.43
3,715000,136.8,Porto,5226.61
4,850000,223.0,Porto,3811.66
2,198000,90.0,Braga,2200.0
2,447000,78.7,Faro,5679.8
2,599000,149.0,Lisboa,4020.13
2,189800,77.4,Lisboa,2452.2
1,460100,43.4,Lisboa,10601.38
2,310000,110.0,Porto,2818.18
3,389000,120.83,Porto,3219.4
2,475000,89.0,Porto,5337.08
2,225000,82.0,Viana do Castelo,2743.9
3,282500,112.0,Leiria,2522.32
3,350000,107.5,Lisboa,3255.81
4,1594000,151.0,Lisboa,10556.29
3,198000,115.0,Setúbal,1721.74
3,655000,134.7,Lisboa,4862.66
3,590000,84.5,Setúbal,6982.25
3,580000,99.0,Porto,5858.59
3,587500,122.15,Faro,4809.66
2,255000,88.0,Braga,2897.73
4,695000,168.41,Porto,4126.83
1,191000,44.0,Leiria,4340.91
2,210000,82.0,Viana do Castelo,2560.98
3,300000,97.0,Leiria,3092.78
2,650000,125.0,Porto,5200.0
1,508250,67.0,Porto,7585.82
3,740000,134.0,Lisboa,5522.39
3,750000,120.0,Lisboa,6250.0
2,188500,101.0,Porto,1866.34
3,269000,120.0,Braga,2241.67
3,510000,78.0,Faro,6538.46
2,350200,117.0,Porto,2993.16
1,340000,74.0,Porto,4594.59
4,140000,98.0,Porto,1428.57
3,279800,120.0,Faro,2331.67
2,206000,100.0,Braga,2060.0
0,480000,108.0,Porto,4444.44
2,695000,124.6,Faro,5577.85
3,365000,120.0,Porto,3041.67
0,417158,46.86,Setúbal,8902.22
4,890000,126.0,Lisboa,7063.49
3,300000,113.0,Braga,2654.87
3,199000,100.0,Leiria,1990.0
0,261000,75.9,Porto,3438.74
3,325000,112.0,Braga,2901.79
2,375000,84.03,Porto,4462.69
3,591300,131.4,Porto,4500.0
1,299900,47.0,Lisboa,6380.85
3,620000,127.85,Lisboa,4849.43
3,595058,137.0,Porto,4343.49
1,185000,55.0,Faro,3363.64
2,394280,77.0,Aveiro,5120.52
2,370185,78.29,Porto,4728.38
4,1450000,181.2,Porto,8002.21
4,289000,160.0,Braga,1806.25
2,595000,135.0,Lisboa,4407.41
2,273252,81.0,Faro,3373.48
1,265000,62.0,Porto,4274.19
5,2500000,224.1,Lisboa,11155.73
3,995000,165.17,Lisboa,6024.1
3,285000,98.4,Porto,2896.34
3,400000,117.0,Porto,3418.8
2,184900,86.95,Porto,2126.51
3,364000,136.75,Faro,2661.79
1,295900,60.0,Lisboa,4931.67
1,300000,74.0,Porto,4054.05
2,336500,124.0,Faro,2713.71
2,545000,114.0,Guarda,4780.7
2,565000,90.6,Faro,6236.2
2,1300000,131.0,Lisboa,9923.66
2,495000,97.0,Lisboa,5103.09
3,799000,121.14,Lisboa,6595.67
2,150000,100.0,Braga,1500.0
2,140000,49.0,Setúbal,2857.14
3,420000,194.0,Lisboa,2164.95
4,685000,164.0,Lisboa,4176.83
3,630000,139.0,Porto,4532.37
2,175000,80.0,Porto,2187.5
4,392000,170.0,Porto,2305.88
2,182000,98.0,Porto,1857.14
2,139500,46.0,Setúbal,3032.61
1,84000,59.0,Setúbal,1423.73
2,215000,71.0,Faro,3028.17
4,350000,98.0,Lisboa,3571.43
2,445200,100.48,Faro,4430.73
3,890000,144.48,Lisboa,6160.02
2,299900,51.0,Lisboa,5880.39
3,595000,135.0,Viana do Castelo,4407.41
2,500000,105.59,Lisboa,4735.3
2,260000,65.99,Faro,3939.99
2,410000,88.12,Porto,4652.75
3,420000,152.0,Porto,2763.16
3,325000,96.0,Setúbal,3385.42
2,390000,96.0,Ilha da Madeira,4062.5
3,470000,139.0,Porto,3381.29
4,970000,138.0,Lisboa,7028.99
3,399900,80.0,Lisboa,4998.75
4,882500,170.0,Porto,5191.18
3,715000,157.08,Viana do Castelo,4551.82
4,650000,240.0,Setúbal,2708.33
1,190000,49.0,Porto,3877.55
3,1350000,198.2,Lisboa,6811.3
3,275000,114.0,Setúbal,2412.28
3,252000,116.0,Faro,2172.41
1,605000,75.22,Faro,8043.07
2,217000,86.0,Braga,2523.26
3,235000,174.87,Coimbra,1343.86
2,240000,100.0,Leiria,2400.0
3,359000,164.0,Porto,2189.02
3,290000,126.0,Setúbal,2301.59
1,250000,63.0,Porto,3968.25
3,1350000,154.0,Porto,8766.23
3,823000,135.0,Lisboa,6096.3
2,242000,80.4,Braga,3009.95
2,199000,80.0,Porto,2487.5
1,500000,68.9,Lisboa,7256.89
2,130000,85.0,Aveiro,1529.41
2,445000,112.8,Lisboa,3945.04
2,399000,89.0,Lisboa,4483.15
2,189000,73.0,Setúbal,2589.04
1,292000,54.0,Porto,5407.41
0,167000,55.0,Lisboa,3036.36
4,330000,111.42,Faro,2961.77
1,514000,84.27,Porto,6099.44
2,2330000,133.9,Lisboa,17401.05
2,250000,73.0,Setúbal,3424.66
2,465000,98.54,Porto,4718.9
2,800000,100.0,Lisboa,8000.0
1,200000,47.0,Porto,4255.32
2,495000,94.7,Faro,5227.03
2,412600,88.67,Porto,4653.21
2,790000,109.67,Lisboa,7203.43
1,339500,50.0,Lisboa,6790.0
3,680000,137.0,Lisboa,4963.5
3,450000,135.0,Lisboa,3333.33
2,300000,94.0,Lisboa,3191.49
1,200000,64.08,Braga,3121.1
3,375000,173.0,Aveiro,2167.63
3,510000,115.0,Faro,4434.78
3,480000,120.0,Lisboa,4000.0
1,169900,64.5,Porto,2634.11
2,267000,87.2,Ilha da Madeira,3061.93
2,290000,99.4,Faro,2917.51
3,545000,128.7,Porto,4234.65
3,380000,113.0,Setúbal,3362.83
1,325000,45.77,Setúbal,7100.72
3,500000,128.31,Porto,3896.81
1,162000,86.9,Porto,1864.21
2,215000,90.2,Lisboa,2383.59
2,273000,106.0,Viana do Castelo,2575.47
2,159900,91.0,Braga,1757.14
2,340000,110.9,Faro,3065.83
1,185000,47.8,Porto,3870.29
2,525000,80.0,Lisboa,6562.5
2,375000,89.0,Ilha da Madeira,4213.48
3,370000,109.8,Aveiro,3369.76
3,580000,159.95,Porto,3626.13
3,325000,132.0,Porto,2462.12
3,289000,117.0,Viana do Castelo,2470.09
2,163500,64.2,Lisboa,2546.73
2,250000,65.0,Porto,3846.15
3,400000,148.0,Porto,2702.7
2,187900,88.1,Porto,2132.8
1,545000,42.0,Lisboa,12976.19
3,835000,155.0,Lisboa,5387.1
1,415000,97.0,Porto,4278.35
4,1250000,199.0,Porto,6281.41
3,359000,164.0,Porto,2189.02
2,189000,87.0,Porto,2172.41
