,Rooms,Price,Area,Location,Price_m2
11370,2,1260000,166.0,Lisboa,7590.36
15517,3,192500,122.0,Braga,1577.87
10199,4,1150000,203.0,Lisboa,5665.02
9273,2,178000,88.0,Lisboa,2022.73
3161,4,450000,136.0,Faro,3308.82
11574,3,265000,140.0,Braga,1892.86
611,3,160000,159.4,Aveiro,1003.76
3311,2,265000,78.0,Porto,3397.44
14125,3,325000,105.0,Aveiro,3095.24
14129,2,317000,84.0,Porto,3773.81
14397,2,606267,93.0,Lisboa,6519.0
9827,2,165000,84.0,Setúbal,1964.29
7259,4,825000,145.1,Porto,5685.73
1687,3,749000,130.0,Lisboa,5761.54
10385,2,250000,85.32,Lisboa,2930.15
12669,3,195000,85.0,Porto,2294.12
12129,2,790000,111.0,Lisboa,7117.12
10572,2,290000,94.0,Lisboa,3085.11
13624,3,230000,125.0,Setúbal,1840.0
10104,1,274185,61.39,Porto,4466.28
13215,2,360000,61.43,Lisboa,5860.33
15912,3,435000,174.0,Lisboa,2500.0
299,4,665000,168.41,Porto,3948.7
12727,2,260000,89.0,Ilha da Madeira,2921.35
12037,3,263000,150.0,Porto,1753.33
5593,2,146500,70.0,Setúbal,2092.86
5862,2,265000,83.0,Porto,3192.77
2598,3,385000,131.0,Lisboa,2938.93
14813,0,465000,94.0,Porto,4946.81
12291,3,805035,122.49,Lisboa,6572.25
13575,2,225000,86.0,Porto,2616.28
5474,4,1350000,198.2,Lisboa,6811.3
6020,4,2250000,269.45,Porto,8350.34
11205,3,740000,120.03,Porto,6165.13
12187,3,262500,138.0,Coimbra,1902.17
14468,2,479000,112.2,Faro,4269.16
5394,2,355000,83.0,Porto,4277.11
7170,3,309500,95.0,Setúbal,3257.89
8469,2,225000,124.0,Porto,1814.52
971,2,175000,69.0,Porto,2536.23
141,2,315000,99.0,Aveiro,3181.82
2112,3,450000,89.0,Lisboa,5056.18
11898,3,1200000,130.0,Lisboa,9230.77
15177,2,550000,119.0,Aveiro,4621.85
14007,2,155000,78.0,Lisboa,1987.18
11755,3,1100000,268.0,Porto,4104.48
7813,2,266400,95.8,Porto,2780.79
14810,1,300000,57.0,Porto,5263.16
3810,2,182000,77.0,Aveiro,2363.64
10235,2,315000,65.0,Lisboa,4846.15
15574,2,285600,103.4,Porto,2762.09
3145,3,249000,136.0,Leiria,1830.88
15599,2,560000,96.0,Lisboa,5833.33
2897,3,228000,123.0,Porto,1853.66
1594,2,125000,88.27,Coimbra,1416.11
10022,2,252500,100.0,Setúbal,2525.0
14738,2,500000,181.0,Viseu,2762.43
5078,3,287000,143.0,Leiria,2006.99
1592,1,200000,60.0,Coimbra,3333.33
3991,1,219000,52.0,Porto,4211.54
1938,1,305000,58.07,Faro,5252.28
7771,2,270000,73.0,Porto,3698.63
8255,2,255000,72.0,Faro,3541.67
230,2,320000,111.9,Faro,2859.7
6590,3,298000,162.05,Porto,1838.94
2434,3,345000,139.2,Porto,2478.45
1635,3,705000,110.0,Lisboa,6409.09
13417,2,270000,104.0,Porto,2596.15
3397,3,1399000,136.0,Lisboa,10286.76
10213,3,1800000,200.53,Lisboa,8976.21
8594,2,200000,70.0,Lisboa,2857.14
13773,3,295000,160.0,Setúbal,1843.75
1532,3,591300,131.4,Porto,4500.0
15694,2,665000,122.87,Faro,5412.22
12785,2,230000,74.11,Castelo Branco,3103.49
5395,2,490000,109.0,Porto,4495.41
5786,5,690000,230.0,Porto,3000.0
11535,2,495000,84.0,Lisboa,5892.86
3568,3,565000,161.6,Porto,3496.29
2473,3,332000,127.0,Aveiro,2614.17
12377,2,680000,103.2,Faro,6589.15
13989,3,259000,91.0,Lisboa,2846.15
13435,3,478200,141.2,Porto,3386.69
2630,2,195000,76.0,Porto,2565.79
13615,4,795000,152.0,Lisboa,5230.26
12551,0,299900,63.0,Lisboa,4760.32
11708,1,225000,68.0,Porto,3308.82
2366,3,588300,148.81,Faro,3953.36
5811,4,2700000,261.0,Lisboa,10344.83
11081,2,350000,65.0,Lisboa,5384.62
12084,2,295000,77.64,Lisboa,3799.59
8473,3,397500,108.35,Porto,3668.67
10418,3,340000,107.0,Braga,3177.57
15783,2,260000,83.8,Setúbal,3102.63
10890,2,990000,128.0,Lisboa,7734.38
12387,3,265000,127.97,Faro,2070.8
1555,3,350000,110.32,Faro,3172.59
14340,2,300000,63.0,Lisboa,4761.9
6368,2,750000,108.0,Porto,6944.44
1175,1,270000,73.45,Porto,3675.97
1945,3,590000,191.0,Faro,3089.01
1984,2,465500,115.01,Porto,4047.47
2874,3,457000,136.0,Setúbal,3360.29
4427,4,2450000,208.0,Lisboa,11778.85
1726,2,290000,85.0,Porto,3411.76
8040,1,390000,72.0,Porto,5416.67
12220,3,255000,116.79,Porto,2183.41
6561,3,167500,100.0,Porto,1675.0
13530,4,2190000,240.0,Lisboa,9125.0
15597,1,157500,43.0,Faro,3662.79
2920,3,850000,166.74,Porto,5097.76
15596,4,4500000,207.0,Lisboa,21739.13
2726,1,195000,56.0,Aveiro,3482.14
8777,1,215000,77.9,Aveiro,2759.95
9205,3,1149000,128.0,Lisboa,8976.56
6101,2,329000,103.58,Porto,3176.29
13484,2,172000,85.0,Lisboa,2023.53
11114,2,325000,103.0,Porto,3155.34
15159,1,206000,61.0,Braga,3377.05
3984,3,395000,140.0,Porto,2821.43
11977,2,625000,122.0,Faro,5122.95
10516,2,355000,117.5,Porto,3021.28
13728,1,320000,75.07,Évora,4262.69
13775,2,180000,64.0,Lisboa,2812.5
4936,3,500000,160.0,Porto,3125.0
14191,3,405000,156.9,Lisboa,2581.26
8421,3,210000,101.18,Aveiro,2075.51
6557,1,289900,45.0,Lisboa,6442.22
10754,2,249000,76.0,Leiria,3276.32
11472,4,1548000,151.0,Lisboa,10251.66
12509,3,370000,109.8,Aveiro,3369.76
10968,3,450000,125.0,Setúbal,3600.0
15337,2,255000,55.45,Faro,4598.74
15625,0,179500,37.0,Braga,4851.35
3475,3,551000,218.17,Setúbal,2525.55
15223,2,262000,69.7,Aveiro,3758.97
12687,3,235000,125.13,Braga,1878.05
15921,3,370000,106.35,Faro,3479.08
2145,2,420000,101.23,Faro,4148.97
11051,2,375000,65.0,Leiria,5769.23
14864,2,275000,95.0,Porto,2894.74
11398,2,440000,85.37,Porto,5154.04
13104,2,250000,83.0,Faro,3012.05
3633,5,850000,192.0,Lisboa,4427.08
14685,3,690692,167.0,Porto,4135.88
761,2,245000,91.2,Porto,2686.4
10389,4,1245000,140.56,Lisboa,8857.43
3824,3,822000,136.3,Lisboa,6030.81
4270,3,255000,122.0,Porto,2090.16
15687,2,228000,97.0,Porto,2350.52
15675,2,370000,93.5,Porto,3957.22
11186,2,252500,93.6,Braga,2697.65
438,3,520000,112.0,Porto,4642.86
5434,3,450000,167.0,Porto,2694.61
9957,3,520000,125.87,Porto,4131.25
4265,1,625000,172.9,Setúbal,3614.81
5828,2,191900,87.8,Porto,2185.65
10647,2,975000,119.47,Faro,8161.04
9071,4,1500000,242.26,Lisboa,6191.69
645,3,640000,132.0,Lisboa,4848.48
1612,3,347500,129.0,Lisboa,2693.8
6133,2,293000,95.5,Porto,3068.06
15249,2,310000,81.8,Aveiro,3789.73
14467,3,308000,160.0,Braga,1925.0
8125,4,300000,162.0,Setúbal,1851.85
10581,3,575000,99.79,Ilha da Madeira,5762.1
12718,2,298000,83.0,Porto,3590.36
2774,3,160000,81.5,Santarém,1963.19
2228,2,165000,86.0,Setúbal,1918.6
10079,2,885000,149.51,Lisboa,5919.34
11433,4,399000,137.0,Porto,2912.41
2282,2,183900,86.95,Porto,2115.01
15810,2,172000,94.45,Coimbra,1821.07
15444,2,290000,54.0,Setúbal,5370.37
15669,2,350000,85.0,Porto,4117.65
6422,3,995000,153.0,Lisboa,6503.27
3735,2,445200,100.0,Faro,4452.0
1978,2,175000,77.0,Setúbal,2272.73
5012,2,330379,99.0,Faro,3337.16
1896,3,170000,74.0,Setúbal,2297.3
7596,3,2000000,270.0,Lisboa,7407.41
5493,1,285000,57.0,Lisboa,5000.0
6302,3,665800,148.22,Porto,4491.97
7050,3,930000,127.0,Porto,7322.83
7974,3,550000,311.0,Porto,1768.49
1089,3,305000,163.0,Santarém,1871.17
14520,3,367500,140.0,Braga,2625.0
2432,3,325000,102.0,Lisboa,3186.27
3552,0,175000,38.0,Porto,4605.26
3327,1,255000,58.0,Porto,4396.55
2460,2,285000,102.6,Faro,2777.78
7242,1,157500,70.0,Porto,2250.0
7775,5,277000,89.0,Porto,3112.36
1908,3,275000,168.0,Braga,1636.9
8389,3,770000,136.0,Lisboa,5661.76
13021,3,370000,101.0,Porto,3663.37
9936,2,450000,147.0,Aveiro,3061.22
13418,3,360000,125.0,Setúbal,2880.0
3043,2,189500,61.0,Lisboa,3106.56
8775,2,850000,83.0,Lisboa,10240.96
14398,3,996255,144.0,Lisboa,6918.44
14731,2,540000,92.0,Porto,5869.57
2151,2,340000,81.7,Porto,4161.57
7946,2,120000,64.0,Setúbal,1875.0
5871,3,259500,74.0,Porto,3506.76
8008,1,540000,61.0,Lisboa,8852.46
10600,3,1050000,146.76,Lisboa,7154.54
10040,3,295000,120.0,Aveiro,2458.33
12019,5,575000,152.0,Coimbra,3782.89
7336,3,490000,166.5,Aveiro,2942.94
12487,0,149900,34.0,Faro,4408.82
1686,2,320000,90.0,Lisboa,3555.56
6108,2,192000,75.3,Faro,2549.8
2138,2,209000,79.74,Leiria,2621.02
14185,1,179500,58.0,Braga,3094.83
14692,1,360000,95.0,Viseu,3789.47
5260,3,1250000,182.0,Porto,6868.13
676,2,195000,89.82,Ilha da Madeira,2171.01
11365,3,895000,122.0,Lisboa,7336.07
780,1,165000,58.0,Porto,2844.83
16042,2,189000,87.0,Porto,2172.41
9535,4,1150000,195.0,Ilha da Madeira,5897.44
4024,3,280000,112.0,Setúbal,2500.0
1040,3,480000,158.0,Porto,3037.97
6862,3,720000,150.0,Lisboa,4800.0
8313,2,395000,89.9,Aveiro,4393.77
3028,2,247000,78.0,Porto,3166.67
1828,1,219000,70.0,Faro,3128.57
7713,2,810000,116.0,Lisboa,6982.76
8756,5,475000,185.8,Porto,2556.51
2246,2,320000,105.0,Porto,3047.62
9119,2,270000,63.0,Porto,4285.71
2262,2,184900,86.95,Porto,2126.51
15318,3,595058,137.0,Porto,4343.49
2000,2,349000,87.0,Lisboa,4011.49
2254,3,370000,107.0,Aveiro,3457.94
10220,3,375000,180.15,Porto,2081.6
2340,2,785000,103.0,Lisboa,7621.36
12930,3,300000,68.0,Porto,4411.76
11972,3,410000,132.0,Setúbal,3106.06
13425,1,250000,52.78,Porto,4736.64
9482,2,480000,116.0,Porto,4137.93
3550,2,170000,98.5,Porto,1725.89
7309,1,399900,47.0,Lisboa,8508.51
14964,3,650000,154.0,Porto,4220.78
12951,1,245000,47.8,Faro,5125.52
2101,1,215000,83.5,Coimbra,2574.85
1061,1,225000,77.0,Porto,2922.08
6665,2,550000,96.0,Lisboa,5729.17
15056,3,330000,120.0,Coimbra,2750.0
10822,3,518450,141.0,Porto,3676.95
4097,2,174500,99.0,Porto,1762.63
2586,2,175000,112.0,Porto,1562.5
7414,3,226000,100.0,Porto,2260.0
712,1,245000,62.0,Porto,3951.61
8173,1,530000,47.0,Lisboa,11276.6
8856,3,360000,142.8,Setúbal,2521.01
6123,2,780000,144.01,Porto,5416.29
9270,4,495000,224.18,Setúbal,2208.05
9476,3,294000,128.0,Braga,2296.88
6188,3,270000,133.6,Faro,2020.96
1164,3,225000,83.0,Lisboa,2710.84
2320,2,258000,91.0,Coimbra,2835.16
6805,4,1085700,138.9,Lisboa,7816.41
6059,3,259000,133.0,Braga,1947.37
13513,2,189000,266.0,Aveiro,710.53
9277,2,197500,80.0,Setúbal,2468.75
2202,3,498000,95.0,Lisboa,5242.11
8492,2,295000,88.0,Porto,3352.27
2064,3,277500,125.0,Lisboa,2220.0
14358,2,315000,65.0,Lisboa,4846.15
1108,3,350000,134.0,Braga,2611.94
14927,2,395000,97.0,Ilha da Madeira,4072.16
14776,1,155990,59.0,Aveiro,2643.9
13310,1,190000,40.0,Viana do Castelo,4750.0
11652,1,415000,96.66,Faro,4293.4
7547,2,880000,116.0,Lisboa,7586.21
2621,3,315000,140.0,Braga,2250.0
15491,2,325000,97.15,Lisboa,3345.34
8124,1,175000,43.0,Faro,4069.77
15221,3,225000,145.0,Braga,1551.72
14767,2,449900,68.0,Faro,6616.18
15,3,239000,108.0,Porto,2212.96
10411,3,410000,148.2,Porto,2766.53
13335,1,514000,84.27,Porto,6099.44
15530,1,279900,41.0,Lisboa,6826.83
4567,4,440000,171.0,Faro,2573.1
4307,3,510000,141.0,Lisboa,3617.02
2437,1,398000,66.0,Lisboa,6030.3
15969,3,443200,118.0,Aveiro,3755.93
3135,5,264900,180.0,Braga,1471.67
10074,2,175000,70.0,Ilha Terceira,2500.0
7515,3,419000,97.0,Lisboa,4319.59
9547,2,227500,87.85,Castelo Branco,2589.64
12374,3,435000,136.0,Lisboa,3198.53
13294,2,449000,86.0,Lisboa,5220.93
5956,2,250000,65.0,Porto,3846.15
5647,3,461000,120.83,Porto,3815.28
14487,3,310000,90.0,Lisboa,3444.44
12057,2,403800,109.35,Aveiro,3692.73
4982,3,376000,116.0,Porto,3241.38
2023,2,382000,104.0,Faro,3673.08
5774,1,210000,36.0,Lisboa,5833.33
14119,3,432000,144.5,Porto,2989.62
6292,3,448200,107.64,Porto,4163.88
10051,2,340000,55.0,Faro,6181.82
991,2,195000,89.3,Porto,2183.65
11073,3,715000,125.0,Porto,5720.0
4636,2,369000,205.0,Lisboa,1800.0
179,1,179000,43.0,Faro,4162.79
11017,3,1200000,185.0,Lisboa,6486.49
15011,1,470000,56.0,Lisboa,8392.86
4106,4,250000,127.0,Porto,1968.5
11027,2,66500,111.0,Bragança,599.1
9803,4,757000,163.5,Porto,4629.97
11987,1,1200000,200.0,Faro,6000.0
11877,1,240000,66.0,Porto,3636.36
1076,3,760000,194.0,Lisboa,3917.53
1424,2,402000,98.0,Viana do Castelo,4102.04
11053,2,155000,71.0,Aveiro,2183.1
3928,2,740000,110.02,Porto,6726.05
4979,3,253000,110.3,Setúbal,2293.74
11646,2,210000,88.0,Leiria,2386.36
13545,2,210000,63.1,Porto,3328.05
5223,2,310000,77.0,Porto,4025.97
6692,3,213000,110.0,Porto,1936.36
15865,2,222500,89.98,Porto,2472.77
11358,1,193000,68.0,Viana do Castelo,2838.24
13673,2,255000,96.0,Leiria,2656.25
4946,2,375000,107.0,Porto,3504.67
6708,2,815000,107.0,Lisboa,7616.82
14508,2,295000,75.0,Lisboa,3933.33
9758,2,815000,147.87,Lisboa,5511.6
10883,4,910000,158.8,Porto,5730.48
14684,3,662356,152.0,Porto,4357.61
15533,1,215000,62.5,Coimbra,3440.0
6952,3,225000,95.0,Setúbal,2368.42
8445,3,460000,145.3,Setúbal,3165.86
12500,2,230000,53.0,Porto,4339.62
3046,3,515000,120.0,Setúbal,4291.67
12903,2,175000,91.0,Lisboa,1923.08
5389,1,210000,56.0,Porto,3750.0
4808,3,695000,114.0,Lisboa,6096.49
3365,6,5900000,686.0,Lisboa,8600.58
5791,3,270000,122.0,Faro,2213.11
170,2,3800000,195.0,Lisboa,19487.18
13730,3,379500,118.0,Porto,3216.1
9873,1,150000,60.75,Aveiro,2469.14
2488,4,1340000,238.0,Porto,5630.25
7725,3,529000,107.0,Leiria,4943.93
2093,4,890000,232.0,Porto,3836.21
1290,2,263000,85.0,Porto,3094.12
3738,2,124500,58.0,Setúbal,2146.55
10632,1,620000,75.22,Faro,8242.49
10540,5,1175000,192.0,Porto,6119.79
13225,2,495000,97.0,Lisboa,5103.09
6427,2,750000,156.7,Porto,4786.22
14404,1,410077,65.0,Lisboa,6308.88
15195,2,200000,100.0,Porto,2000.0
9069,2,480000,90.93,Lisboa,5278.79
14904,2,390000,62.0,Lisboa,6290.32
12145,1,175000,47.0,Porto,3723.4
13248,2,429900,63.0,Lisboa,6823.81
9297,3,277000,161.0,Setúbal,1720.5
15112,1,654000,68.0,Lisboa,9617.65
8574,3,370000,124.0,Setúbal,2983.87
7548,2,845000,116.0,Lisboa,7284.48
12844,3,335000,133.0,Porto,2518.8
8314,1,355000,90.0,Lisboa,3944.44
2224,2,386000,106.0,Faro,3641.51
2942,2,195000,91.0,Aveiro,2142.86
11697,0,220000,41.0,Faro,5365.85
6038,3,590000,145.0,Lisboa,4068.97
4419,2,390000,94.0,Porto,4148.94
7473,2,159000,63.0,Setúbal,2523.81
8770,2,355600,96.0,Porto,3704.17
9512,1,850000,107.0,Lisboa,7943.93
2039,2,235000,79.9,Porto,2941.18
9585,1,530000,79.9,Lisboa,6633.29
5345,6,1300000,410.0,Lisboa,3170.73
9637,1,230000,48.41,Porto,4751.08
181,3,410000,115.0,Aveiro,3565.22
11474,0,600000,48.0,Setúbal,12500.0
4274,2,259000,82.0,Porto,3158.54
9979,2,330000,81.42,Porto,4053.06
5604,3,550000,242.0,Leiria,2272.73
14389,1,900000,79.0,Lisboa,11392.41
8102,3,1590000,129.9,Lisboa,12240.18
4443,3,230000,188.0,Setúbal,1223.4
2637,2,460000,87.0,Porto,5287.36
10483,1,250000,58.0,Porto,4310.34
16061,2,429200,93.0,Porto,4615.05
7053,3,542430,120.54,Porto,4500.0
875,2,178000,84.5,Porto,2106.51
236,5,325000,141.6,Lisboa,2295.2
4517,2,220000,77.0,Porto,2857.14
3031,2,383000,95.5,Faro,4010.47
15476,1,292000,54.0,Porto,5407.41
11692,3,445000,136.0,Lisboa,3272.06
4109,4,400000,138.02,Setúbal,2898.13
12994,3,2100000,161.5,Lisboa,13003.1
3765,2,149000,78.0,Setúbal,1910.26
111,2,307900,96.0,Porto,3207.29
3436,4,570000,190.9,Lisboa,2985.86
1706,4,325000,220.0,Santarém,1477.27
3054,2,320000,69.0,Porto,4637.68
852,3,180000,95.0,Setúbal,1894.74
7683,2,270000,78.0,Braga,3461.54
12225,2,159000,68.0,Faro,2338.24
6772,2,270000,103.0,Setúbal,2621.36
11952,3,265000,91.8,Faro,2886.71
743,3,525010,134.0,Porto,3917.99
3223,3,385000,136.0,Setúbal,2830.88
130,2,325000,105.64,Viana do Castelo,3076.49
12427,3,1500000,164.0,Porto,9146.34
3200,1,180000,50.0,Coimbra,3600.0
8335,3,232500,117.0,Santarém,1987.18
1344,4,580000,165.66,Porto,3501.15
15803,4,500000,184.0,Porto,2717.39
1137,0,167500,40.0,Porto,4187.5
12283,0,383000,50.7,Lisboa,7554.24
14035,3,249000,109.0,Faro,2284.4
1453,2,300900,59.88,Porto,5025.05
7025,2,193900,89.5,Porto,2166.48
7382,3,195000,127.0,Aveiro,1535.43
12883,1,757000,88.52,Lisboa,8551.74
5509,2,240000,94.0,Porto,2553.19
6742,4,399000,185.0,Coimbra,2156.76
15049,2,790000,99.1,Lisboa,7971.75
10759,1,246000,59.0,Faro,4169.49
4968,2,380000,88.0,Faro,4318.18
7672,2,300000,78.0,Braga,3846.15
12012,1,330000,108.0,Faro,3055.56
12690,2,198000,84.0,Porto,2357.14
16097,4,1500000,190.0,Lisboa,7894.74
9726,2,272000,77.7,Porto,3500.64
1693,1,395000,63.0,Ilha da Madeira,6269.84
1856,3,425000,133.0,Lisboa,3195.49
3729,2,434600,100.0,Faro,4346.0
15888,1,540000,60.15,Lisboa,8977.56
10284,1,615000,80.8,Faro,7611.39
8024,2,495000,98.3,Porto,5035.61
6208,2,895000,105.4,Lisboa,8491.46
14582,3,225000,147.0,Aveiro,1530.61
9656,2,1310000,173.0,Porto,7572.25
919,4,480000,102.0,Lisboa,4705.88
14351,3,580000,136.33,Coimbra,4254.38
15601,2,380000,74.75,Aveiro,5083.61
1641,3,450000,118.01,Porto,3813.24
14152,1,195000,127.0,Santarém,1535.43
11560,3,1189000,145.0,Lisboa,8200.0
2283,1,427500,63.0,Lisboa,6785.71
6985,2,345000,114.04,Porto,3025.25
14709,2,850000,83.5,Faro,10179.64
13886,2,616000,128.0,Ilha da Madeira,4812.5
14438,2,200000,61.0,Lisboa,3278.69
9061,2,535000,102.88,Lisboa,5200.23
7971,3,758363,150.9,Porto,5025.6
4499,1,170000,78.0,Braga,2179.49
5002,2,403942,132.0,Faro,3060.17
268,3,576030,120.54,Porto,4778.75
1682,2,249900,80.0,Porto,3123.75
1960,1,169500,73.0,Porto,2321.92
2514,2,285000,77.0,Faro,3701.3
13885,2,187500,59.0,Setúbal,3177.97
13613,1,80000,60.0,Coimbra,1333.33
3113,0,215000,39.0,Porto,5512.82
8019,4,1450000,181.2,Porto,8002.21
13699,2,375000,113.0,Porto,3318.58
6763,3,635000,174.0,Porto,3649.43
682,2,365000,96.0,Porto,3802.08
7111,3,1690000,210.0,Lisboa,8047.62
15859,3,275000,135.0,Leiria,2037.04
14362,3,165000,80.5,Porto,2049.69
5408,1,385000,51.0,Porto,7549.02
11348,4,750000,220.0,Porto,3409.09
9533,2,272000,92.5,Porto,2940.54
10903,3,730000,159.0,Porto,4591.19
9377,2,322000,68.7,Setúbal,4687.05
10087,2,396700,89.54,Porto,4430.42
6540,2,410000,88.12,Porto,4652.75
3715,2,308900,96.0,Porto,3217.71
1986,4,882000,172.0,Porto,5127.91
3277,3,119500,110.0,Santarém,1086.36
2608,2,440000,94.5,Porto,4656.08
8959,2,699000,91.35,Faro,7651.89
10897,3,675000,128.0,Porto,5273.44
12397,2,475000,87.4,Faro,5434.78
12056,2,399280,109.48,Aveiro,3647.06
4917,3,550000,153.91,Porto,3573.52
2279,3,182500,96.0,Porto,1901.04
2728,2,312000,81.95,Porto,3807.2
490,3,157000,131.5,Santarém,1193.92
8307,2,530000,116.72,Lisboa,4540.78
11822,2,155000,72.1,Castelo Branco,2149.79
11074,4,900000,158.0,Porto,5696.2
10967,0,426933,51.0,Setúbal,8371.24
12756,1,205000,44.0,Porto,4659.09
11765,3,1900000,161.5,Lisboa,11764.71
9218,3,304500,136.7,Faro,2227.51
1478,3,505000,169.15,Viana do Castelo,2985.52
8444,3,460000,145.3,Setúbal,3165.86
15886,1,480000,60.15,Lisboa,7980.05
12165,2,197500,103.0,Porto,1917.48
4465,2,189000,80.0,Porto,2362.5
1904,2,180000,94.0,Faro,1914.89
10797,2,267000,91.72,Ilha da Madeira,2911.03
2686,3,632839,130.0,Porto,4867.99
7440,2,169500,62.0,Setúbal,2733.87
2559,3,350000,133.0,Aveiro,2631.58
6015,3,175000,154.4,Aveiro,1133.42
14763,3,485000,98.35,Porto,4931.37
7763,3,336000,148.06,Aveiro,2269.35
12154,1,249000,45.6,Coimbra,5460.53
5793,3,300000,113.0,Braga,2654.87
9306,2,420000,79.0,Porto,5316.46
7022,2,183900,87.0,Porto,2113.79
4759,3,250000,93.0,Faro,2688.17
6461,1,205000,60.0,Porto,3416.67
9651,1,750000,97.0,Lisboa,7731.96
2785,3,215000,126.0,Leiria,1706.35
6112,3,356000,115.0,Porto,3095.65
1427,1,262500,64.95,Viana do Castelo,4041.57
6323,1,425000,89.0,Porto,4775.28
8955,2,262500,76.0,Porto,3453.95
7125,2,475000,112.0,Porto,4241.07
2417,2,307900,96.0,Porto,3207.29
459,1,272300,63.72,Porto,4273.38
5487,3,189000,116.0,Porto,1629.31
4142,2,598000,80.0,Lisboa,7475.0
1585,4,795000,161.0,Faro,4937.89
8259,3,372000,149.0,Aveiro,2496.64
15406,2,158000,124.75,Santarém,1266.53
15226,2,235000,105.0,Porto,2238.1
12295,4,319500,140.0,Lisboa,2282.14
9068,2,485000,90.93,Lisboa,5333.77
12003,2,160000,115.7,Aveiro,1382.89
8448,3,598900,149.0,Faro,4019.46
15402,3,200000,80.0,Lisboa,2500.0
13906,3,2400000,200.0,Lisboa,12000.0
3368,5,399000,166.0,Setúbal,2403.61
6129,4,705000,171.0,Porto,4122.81
529,2,320000,54.22,Porto,5901.88
10949,3,2400000,147.0,Faro,16326.53
2977,3,400000,148.0,Porto,2702.7
14294,0,230000,57.0,Porto,4035.09
13632,2,250000,151.0,Lisboa,1655.63
11848,3,435000,134.0,Porto,3246.27
5246,0,235000,59.98,Porto,3917.97
2298,4,448000,91.0,Lisboa,4923.08
9248,1,290000,58.0,Porto,5000.0
7445,1,205000,101.0,Aveiro,2029.7
11683,2,405000,105.17,Setúbal,3850.91
2146,2,435000,130.13,Faro,3342.81
8383,1,365000,70.58,Faro,5171.44
14758,3,325000,128.0,Setúbal,2539.06
4261,3,169000,163.0,Leiria,1036.81
3919,4,535000,138.0,Lisboa,3876.81
8611,1,270000,48.8,Porto,5532.79
4895,2,199000,75.0,Lisboa,2653.33
1468,3,730000,130.0,Lisboa,5615.38
11106,3,580000,114.0,Faro,5087.72
13462,1,122000,49.0,Leiria,2489.8
15926,4,548280,95.75,Aveiro,5726.16
11065,3,252500,98.7,Faro,2558.26
15086,2,155000,86.0,Setúbal,1802.33
1690,3,467500,132.0,Porto,3541.67
10548,4,2650000,271.04,Porto,9777.15
9958,3,520000,128.31,Porto,4052.68
1122,3,1189000,218.0,Lisboa,5454.13
5449,2,410000,110.0,Porto,3727.27
11203,3,545000,110.0,Porto,4954.55
4267,1,630000,163.5,Setúbal,3853.21
10888,3,805000,136.8,Porto,5884.5
777,2,235000,91.2,Porto,2576.75
10898,2,425000,78.68,Porto,5401.63
3856,4,460000,157.37,Faro,2923.05
15096,2,240000,121.0,Coimbra,1983.47
8060,2,2999700,182.0,Lisboa,16481.87
1276,3,356000,115.8,Porto,3074.27
15179,2,698000,95.0,Lisboa,7347.37
10237,3,450000,94.5,Lisboa,4761.9
7588,1,210000,75.83,Porto,2769.35
13716,2,430000,94.5,Porto,4550.26
2533,2,350000,82.0,Lisboa,4268.29
4329,2,480000,123.0,Lisboa,3902.44
4058,0,230000,40.0,Porto,5750.0
13095,1,115000,152.0,Lisboa,756.58
6359,2,143000,54.0,Faro,2648.15
4417,2,279800,93.0,Lisboa,3008.6
4975,2,169000,68.0,Santarém,2485.29
14721,3,184000,88.0,Lisboa,2090.91
14621,3,570000,153.0,Porto,3725.49
2065,3,890000,108.0,Lisboa,8240.74
5936,4,400000,136.0,Porto,2941.18
7684,3,310000,107.0,Braga,2897.2
14846,5,645000,277.0,Faro,2328.52
13940,2,205000,86.0,Porto,2383.72
5716,4,439000,174.0,Setúbal,2522.99
2368,3,280000,128.0,Lisboa,2187.5
15622,1,265000,69.0,Porto,3840.58
13680,3,155000,107.0,Faro,1448.6
775,2,275000,108.0,Porto,2546.3
13693,1,135000,67.96,Porto,1986.46
1091,2,166000,79.0,Setúbal,2101.27
10862,1,122000,55.0,Leiria,2218.18
374,2,265200,103.4,Porto,2564.8
12401,4,1060000,175.0,Faro,6057.14
16021,3,548700,112.0,Porto,4899.11
15761,2,239000,103.7,Porto,2304.73
12052,2,404280,109.48,Aveiro,3692.73
14196,1,279900,35.0,Lisboa,7997.14
4246,2,169000,50.0,Lisboa,3380.0
4810,5,630000,121.0,Lisboa,5206.61
10518,2,251790,85.0,Porto,2962.24
9383,3,592500,124.5,Setúbal,4759.04
11324,2,203000,123.5,Braga,1643.72
6009,3,169000,106.5,Apartamento para comprar: Guarda,1586.85
15718,5,229900,160.0,Apartamento para comprar: Castelo Branco,1436.88
8466,2,330000,114.36,Porto,2885.62
12101,2,335000,114.0,Porto,2938.6
11072,4,940000,158.0,Porto,5949.37
12600,2,269000,71.0,Lisboa,3788.73
9240,2,275400,103.4,Porto,2663.44
7957,1,179000,50.9,Porto,3516.7
8671,4,2600000,271.0,Lisboa,9594.1
5219,2,445000,122.24,Porto,3640.38
42,4,650000,182.9,Lisboa,3553.85
10678,1,445000,61.35,Faro,7253.46
579,2,225000,86.0,Porto,2616.28
15008,1,530000,56.0,Lisboa,9464.29
1506,3,1190000,123.21,Lisboa,9658.31
245,1,209000,62.0,Porto,3370.97
