,Index,Type,Price,Area,Location,Price_m2
15040,16048,T3,294000,128.0,Braga,2296.88
15041,16049,T2,330000,93.0,Lisboa,3548.39
15042,16050,T4,775000,176.9,Lisboa,4381.01
15043,16051,T3,507688,109.0,Porto,4657.69
15044,16052,T3,339990,148.73,Aveiro,2285.95
15045,16053,T2,368369,80.0,Porto,4604.61
15046,16054,T3,307990,143.83,Aveiro,2141.35
15047,16055,T1,155990,59.0,Aveiro,2643.9
15048,16056,T3,1300000,150.0,Lisboa,8666.67
15049,16057,T2,790000,99.1,Lisboa,7971.75
15050,16058,T3,209000,117.0,Viseu,1786.32
15051,16059,T2,398000,144.0,Porto,2763.89
15052,16060,T2,175000,120.0,Santarém,1458.33
15053,16061,T2,349000,137.0,Braga,2547.45
15054,16062,T2,245000,92.0,Faro,2663.04
15055,16063,T3,350000,120.0,Coimbra,2916.67
15056,16064,T3,330000,120.0,Coimbra,2750.0
15057,16066,T3,650000,122.8,Porto,5293.16
15058,16067,T1,159900,95.0,Porto,1683.16
15059,16068,T2,280000,90.0,Coimbra,3111.11
15060,16069,T2,270000,90.0,Coimbra,3000.0
15061,16081,T2,260000,90.0,Coimbra,2888.89
15062,16082,T1,395000,55.0,Porto,7181.82
15063,16083,T2,265000,93.5,Aveiro,2834.22
15064,16084,T1,290000,57.9,Porto,5008.64
15065,16085,T2,235000,100.0,Porto,2350.0
15066,16086,T2,455000,122.86,Ilha da Madeira,3703.4
15067,16087,T2,190000,90.0,Coimbra,2111.11
15068,16088,T2,550000,120.0,Ilha da Madeira,4583.33
15069,16091,T2,223000,95.0,Porto,2347.37
15070,16092,T1,153990,59.0,Aveiro,2610.0
15071,16093,T1,176990,59.0,Aveiro,2999.83
15072,16095,T2,290900,82.8,Porto,3513.29
15073,16096,T2,275000,100.0,Braga,2750.0
15074,16097,T2,269900,100.0,Braga,2699.0
15075,16098,T2,296000,99.36,Aveiro,2979.07
15076,16100,T1,420000,67.0,Lisboa,6268.66
15077,16101,T1,300000,55.0,Lisboa,5454.55
15078,16102,T3,450000,176.0,Braga,2556.82
15079,16103,T2,285000,100.0,Braga,2850.0
15080,16104,T3,460000,190.0,Braga,2421.05
15081,16105,T3,130000,105.0,Santarém,1238.1
15082,16106,T1,215000,46.0,Setúbal,4673.91
15083,16107,T2,269000,73.0,Faro,3684.93
15084,16108,T3,127500,79.2,Apartamento para comprar: Castelo Branco,1609.85
15085,16109,T3,440000,146.0,Porto,3013.7
15086,16110,T2,155000,86.0,Setúbal,1802.33
15087,16111,T3,370000,125.0,Setúbal,2960.0
15088,16112,T3,360000,125.0,Setúbal,2880.0
15089,16113,T2,150000,88.5,Santarém,1694.92
15090,16114,T0,92000,29.0,Castelo Branco,3172.41
15091,16115,T2,260000,73.1,Aveiro,3556.77
15092,16116,T3,290000,105.1,Aveiro,2759.28
15093,16117,T1,360000,65.0,Lisboa,5538.46
15094,16118,T3,255000,112.0,Viana do Castelo,2276.79
15095,16120,T1,269000,60.0,Lisboa,4483.33
15096,16121,T2,240000,121.0,Coimbra,1983.47
15097,16122,T3,460000,137.0,Porto,3357.66
15098,16123,T3,435000,137.0,Porto,3175.18
15099,16124,T3,465000,134.0,Porto,3470.15
15100,16125,T3,440000,122.0,Porto,3606.56
15101,16126,T3,480000,139.0,Porto,3453.24
15102,16127,T3,470000,139.0,Porto,3381.29
15103,16128,T2,249000,85.0,Setúbal,2929.41
15104,16129,T2,495550,131.34,Braga,3773.03
15105,16130,T4,470000,154.0,Setúbal,3051.95
15106,16131,T2,1196000,122.0,Lisboa,9803.28
15107,16132,T2,630000,77.0,Lisboa,8181.82
15108,16133,T2,1350000,118.0,Lisboa,11440.68
15109,16134,T1,424000,64.0,Lisboa,6625.0
15110,16135,T3,826000,142.0,Lisboa,5816.9
15111,16136,T2,546000,94.0,Lisboa,5808.51
15112,16137,T1,654000,68.0,Lisboa,9617.65
15113,16138,T2,632500,110.0,Lisboa,5750.0
15114,16139,T2,646500,77.0,Lisboa,8396.1
15115,16140,T4,2000000,177.0,Lisboa,11299.44
15116,16141,T2,684000,115.0,Lisboa,5947.83
15117,16142,T3,1190000,149.0,Lisboa,7986.58
15118,16143,T3,835500,138.0,Lisboa,6054.35
15119,16144,T3,822000,138.0,Lisboa,5956.52
15120,16145,T3,450000,120.0,Setúbal,3750.0
15121,16146,T1,561000,66.0,Lisboa,8500.0
15122,16147,T1,890000,122.0,Lisboa,7295.08
15123,16148,T2,835000,112.0,Lisboa,7455.36
15124,16149,T2,925000,97.0,Lisboa,9536.08
15125,16150,T3,690000,184.0,Setúbal,3750.0
15126,16151,T1,495000,61.0,Lisboa,8114.75
15127,16152,T2,918000,102.0,Lisboa,9000.0
15128,16153,T3,813000,138.0,Lisboa,5891.3
15129,16154,T3,855500,138.0,Lisboa,6199.28
15130,16155,T2,905000,97.0,Lisboa,9329.9
15131,16156,T3,805000,138.0,Lisboa,5833.33
15132,16157,T1,640000,67.0,Lisboa,9552.24
15133,16158,T1,575000,66.0,Lisboa,8712.12
15134,16159,T4,1213000,174.0,Lisboa,6971.26
15135,16160,T1,475000,59.0,Lisboa,8050.85
15136,16161,T2,600000,97.0,Lisboa,6185.57
15137,16162,T2,1400000,139.0,Lisboa,10071.94
15138,16163,T3,795000,134.0,Lisboa,5932.84
15139,16164,T2,860000,118.0,Lisboa,7288.14
15140,16165,T2,611000,99.0,Lisboa,6171.72
15141,16166,T2,715500,117.0,Lisboa,6115.38
15142,16167,T2,682000,117.0,Lisboa,5829.06
15143,16168,T2,520000,97.0,Lisboa,5360.82
15144,16169,T2,677000,110.0,Lisboa,6154.55
15145,16170,T3,259000,131.0,Setúbal,1977.1
15146,16171,T3,445000,97.0,Lisboa,4587.63
15147,16172,T3,294000,122.2,Braga,2405.89
15148,16173,T2,896500,102.0,Lisboa,8789.22
15149,16174,T4,350000,218.0,Porto,1605.5
15150,16175,T3,831000,142.0,Lisboa,5852.11
15151,16176,T2,149000,87.0,Setúbal,1712.64
15152,16177,T3,205000,67.0,Lisboa,3059.7
15153,16178,T4,550000,135.0,Lisboa,4074.07
15154,16179,T3,190000,107.0,Porto,1775.7
15155,16180,T2,510000,79.0,Ilha da Madeira,6455.7
15156,16181,T2,500000,81.0,Ilha da Madeira,6172.84
15157,16182,T3,325000,124.0,Faro,2620.97
15158,16183,T2,329000,77.0,Setúbal,4272.73
15159,16184,T1,206000,61.0,Braga,3377.05
15160,16185,T4,1058000,223.0,Porto,4744.39
15161,16186,T3,920000,208.39,Lisboa,4414.8
15162,16187,T2,171500,84.0,Porto,2041.67
15163,16188,T2,318000,72.34,Porto,4395.91
15164,16189,T2,318000,72.34,Porto,4395.91
15165,16190,T1,178000,63.0,Faro,2825.4
15166,16191,T3,220000,118.0,Braga,1864.41
15167,16192,T2,500000,91.0,Ilha da Madeira,5494.51
15168,16193,T1,320000,41.0,Ilha da Madeira,7804.88
15169,16194,T2,450000,94.0,Ilha da Madeira,4787.23
15170,16195,T2,450000,96.0,Ilha da Madeira,4687.5
15171,16196,T2,425560,96.39,Braga,4414.98
15172,16197,T3,1500000,113.0,Lisboa,13274.34
15173,16198,T2,425000,96.0,Ilha da Madeira,4427.08
15174,16199,T2,400000,100.0,Ilha da Madeira,4000.0
15175,16200,T2,390000,96.0,Ilha da Madeira,4062.5
15176,16201,T1,295000,65.0,Aveiro,4538.46
15177,16202,T2,550000,119.0,Aveiro,4621.85
15178,16203,T3,650000,162.5,Aveiro,4000.0
15179,16204,T2,698000,95.0,Lisboa,7347.37
15180,16205,T3,355000,145.0,Setúbal,2448.28
15181,16206,T2,395000,111.1,Porto,3555.36
15182,16207,T2,249900,91.0,Porto,2746.15
15183,16208,T3,189000,79.0,Porto,2392.41
15184,16209,T3,270000,140.15,Leiria,1926.51
15185,16210,T1,198700,51.0,Porto,3896.08
15186,16211,T3,575000,85.06,Lisboa,6759.93
15187,16212,T0,249000,45.0,Faro,5533.33
15188,16213,T2,219000,67.9,Porto,3225.33
15189,16214,T2,150000,82.0,Braga,1829.27
15190,16215,T2,498000,88.0,Lisboa,5659.09
15191,16216,T3,199000,96.6,Setúbal,2060.04
15192,16217,T2,265000,94.0,Lisboa,2819.15
15193,16218,T2,330000,80.0,Lisboa,4125.0
15194,16219,T3,267500,124.0,Porto,2157.26
15195,16220,T2,200000,100.0,Porto,2000.0
15196,16221,T4,2350000,213.0,Lisboa,11032.86
15197,16222,T4,535000,139.0,Lisboa,3848.92
15198,16223,T2,298000,200.0,Viseu,1490.0
15199,16224,T3,255000,97.22,Faro,2622.92
15200,16225,T2,368369,109.0,Porto,3379.53
15201,16226,T3,262500,96.15,Porto,2730.11
15202,16227,T5,1100000,169.0,Porto,6508.88
15203,16228,T2,195900,85.0,Porto,2304.71
15204,16229,T2,185000,91.0,Vila Real,2032.97
15205,16230,T2,305000,117.96,Porto,2585.62
15206,16231,T3,512202,109.0,Porto,4699.1
15207,16232,T3,227700,132.0,Braga,1725.0
15208,16233,T3,414800,123.0,Porto,3372.36
15209,16234,T3,430350,123.0,Porto,3498.78
15210,16235,T3,674000,150.0,Porto,4493.33
15211,16237,T3,425200,123.0,Porto,3456.91
15212,16238,T3,225600,132.0,Braga,1709.09
15213,16239,T2,129500,105.0,Santarém,1233.33
15214,16240,T4,322150,190.0,Braga,1695.53
15215,16241,T3,224600,132.0,Braga,1701.52
15216,16242,T3,321100,190.0,Braga,1690.0
15217,16243,T2,182600,108.0,Braga,1690.74
15218,16244,T3,530100,130.0,Porto,4077.69
15219,16245,T3,379000,94.28,Porto,4019.94
15220,16246,T2,458900,104.0,Porto,4412.5
15221,16247,T3,225000,145.0,Braga,1551.72
15222,16248,T3,497000,132.45,Coimbra,3752.36
15223,16249,T2,262000,69.7,Aveiro,3758.97
15224,16250,T3,255000,130.3,Porto,1957.02
15225,16251,T3,450000,143.0,Porto,3146.85
15226,16252,T2,235000,105.0,Porto,2238.1
15227,16253,T5,550000,269.4,Coimbra,2041.57
15228,16255,T2,280000,57.2,Porto,4895.1
15229,16256,T1,299900,33.6,Lisboa,8925.6
15230,16257,T2,780000,115.95,Lisboa,6727.04
15231,16258,T3,200000,128.2,Porto,1560.06
15232,16259,T2,395000,68.0,Lisboa,5808.82
15233,16260,T3,235000,103.0,Coimbra,2281.55
15234,16261,T4,900000,168.33,Porto,5346.64
15235,16262,T1,472000,71.1,Faro,6638.54
15236,16264,T2,448000,105.0,Ilha da Madeira,4266.67
15237,16265,T2,175000,85.0,Porto,2058.82
15238,16266,T1,240000,53.0,Porto,4528.3
15239,16267,T2,635000,135.7,Lisboa,4679.44
15240,16268,T1,350000,75.0,Lisboa,4666.67
15241,16269,T3,660000,150.2,Lisboa,4394.14
15242,16270,T4,840000,176.0,Lisboa,4772.73
15243,16271,T2,640000,124.7,Lisboa,5132.32
15244,16272,T5,160000,135.0,Apartamento para comprar: Castelo Branco,1185.19
15245,16273,T0,185000,32.0,Aveiro,5781.25
15246,16274,T3,199665,114.0,Santarém,1751.45
15247,16276,T3,325000,93.0,Ilha da Madeira,3494.62
15248,16277,T2,378000,113.0,Porto,3345.13
15249,16278,T2,310000,81.8,Aveiro,3789.73
15250,16279,T2,200000,75.0,Porto,2666.67
15251,16280,T3,1500000,349.0,Lisboa,4297.99
15252,16281,T2,190000,100.0,Porto,1900.0
15253,16282,T3,565000,152.8,Porto,3697.64
15254,16283,T3,450000,159.3,Faro,2824.86
15255,16284,T3,450000,159.3,Faro,2824.86
15256,16286,T3,425000,196.0,Porto,2168.37
15257,16287,T3,319000,137.0,Aveiro,2328.47
15258,16288,T3,360000,115.0,Faro,3130.43
15259,16289,T2,425000,78.68,Porto,5401.63
15260,16290,T3,632839,130.0,Porto,4867.99
15261,16291,T4,170000,190.0,Portalegre,894.74
15262,16292,T4,450000,120.0,Coimbra,3750.0
15263,16293,T2,295000,98.0,Setúbal,3010.2
15264,16294,T1,95000,62.5,Portalegre,1520.0
15265,16295,T3,545000,128.0,Porto,4257.81
15266,16296,T3,690692,144.0,Porto,4796.47
15267,16297,T3,550000,94.0,Porto,5851.06
15268,16298,T1,187500,64.0,Porto,2929.69
15269,16299,T3,790000,122.0,Lisboa,6475.41
15270,16300,T3,168000,98.0,Porto,1714.29
15271,16301,T2,150000,75.0,Setúbal,2000.0
15272,16302,T3,662356,130.0,Porto,5095.05
15273,16303,T1,270000,67.0,Faro,4029.85
15274,16304,T2,395000,117.0,Lisboa,3376.07
15275,16305,T2,392000,130.35,Porto,3007.29
15276,16306,T4,230000,99.0,Leiria,2323.23
15277,16307,T2,650000,110.7,Lisboa,5871.73
15278,16308,T3,515000,143.65,Setúbal,3585.1
15279,16309,T1,221500,61.01,Braga,3630.55
15280,16310,T4,420000,210.0,Porto,2000.0
15281,16311,T1,137500,49.0,Lisboa,2806.12
15282,16312,T3,460000,144.0,Porto,3194.44
15283,16313,T3,275000,117.0,Leiria,2350.43
15284,16314,T2,375000,95.0,Porto,3947.37
15285,16315,T2,204000,83.0,Porto,2457.83
15286,16316,T1,195000,55.6,Aveiro,3507.19
15287,16317,T3,225000,115.0,Leiria,1956.52
15288,16318,T1,207000,70.0,Porto,2957.14
15289,16319,T2,580000,94.0,Ilha da Madeira,6170.21
15290,16320,T3,189000,80.0,Porto,2362.5
15291,16321,T1,197500,60.0,Porto,3291.67
15292,16322,T1,179000,50.0,Porto,3580.0
15293,16323,T2,145000,97.0,Setúbal,1494.85
15294,16324,T3,465000,131.0,Faro,3549.62
15295,16325,T1,190000,60.0,Porto,3166.67
15296,16326,T3,769000,117.0,Lisboa,6572.65
15297,16327,T2,350000,108.0,Porto,3240.74
15298,16328,T3,280000,96.9,Aveiro,2889.58
15299,16329,T2,375000,82.45,Faro,4548.21
15300,16330,T3,349500,138.0,Lisboa,2532.61
15301,16332,T3,540000,128.32,Porto,4208.23
15302,16333,T2,375000,82.45,Faro,4548.21
15303,16334,T2,375000,82.45,Faro,4548.21
15304,16335,T3,1400000,171.0,Lisboa,8187.13
15305,16336,T5,250000,123.0,Lisboa,2032.52
15306,16338,T3,613949,136.0,Porto,4514.33
15307,16339,T3,590335,136.0,Porto,4340.7
15308,16340,T3,520450,123.0,Porto,4231.3
15309,16341,T3,690692,167.0,Porto,4135.88
15310,16342,T3,522447,124.0,Porto,4213.28
15311,16343,T3,662356,152.0,Porto,4357.61
15312,16344,T3,556096,124.0,Porto,4484.65
15313,16345,T3,618671,137.0,Porto,4515.85
15314,16346,T3,507688,124.0,Porto,4094.26
15315,16347,T3,570264,134.0,Porto,4255.7
15317,16349,T4,1080000,185.0,Lisboa,5837.84
15318,16350,T3,595058,137.0,Porto,4343.49
15319,16351,T3,275000,111.0,Porto,2477.48
15320,16352,T4,1080000,185.0,Lisboa,5837.84
15321,16353,T3,595058,137.0,Porto,4343.49
15322,16354,T3,275000,111.0,Porto,2477.48
15323,16355,T1,175000,70.0,Porto,2500.0
15324,16356,T4,355000,156.6,Setúbal,2266.92
15325,16357,T1,260000,76.73,Faro,3388.51
15326,16358,T1,212500,61.01,Braga,3483.04
15327,16359,T3,1150000,128.0,Lisboa,8984.38
15328,16360,T2,235000,77.0,Aveiro,3051.95
15329,16361,T2,325000,74.8,Faro,4344.92
15330,16362,T2,275000,122.0,Faro,2254.1
15331,16363,T3,290000,111.0,Porto,2612.61
15332,16364,T2,325000,74.8,Faro,4344.92
15333,16365,T2,595000,110.17,Lisboa,5400.74
15334,16366,T3,595058,121.0,Porto,4917.83
15335,16367,T2,325000,74.8,Faro,4344.92
15336,16368,T2,265000,59.95,Faro,4420.35
15337,16369,T2,255000,55.45,Faro,4598.74
15338,16370,T2,265000,58.65,Faro,4518.33
15339,16371,T2,270000,52.75,Faro,5118.48
15340,16372,T2,315000,107.0,Setúbal,2943.93
15341,16373,T3,535000,184.5,Setúbal,2899.73
15342,16375,T2,535000,184.53,Setúbal,2899.26
15343,16376,T2,380000,87.0,Ilha da Madeira,4367.82
15344,16377,T3,385000,124.8,Setúbal,3084.94
15345,16378,T3,395000,124.8,Setúbal,3165.06
15346,16379,T3,295000,175.0,Coimbra,1685.71
15347,16380,T3,450000,125.08,Setúbal,3597.7
15348,16381,T3,380000,112.47,Setúbal,3378.68
15349,16382,T2,310000,110.0,Setúbal,2818.18
15350,16383,T1,325000,70.9,Faro,4583.92
15351,16384,T3,689512,167.0,Porto,4128.81
15352,16385,T2,295000,97.0,Setúbal,3041.24
15353,16386,T2,290000,109.0,Setúbal,2660.55
15354,16387,T3,1170000,112.0,Lisboa,10446.43
15355,16388,T3,850000,124.0,Lisboa,6854.84
15356,16389,T2,650000,92.0,Lisboa,7065.22
15357,16390,T3,810000,128.0,Lisboa,6328.12
15358,16391,T2,435000,78.61,Setúbal,5533.65
15359,16392,T2,435000,78.61,Setúbal,5533.65
15360,16393,T2,390000,78.61,Setúbal,4961.2
15361,16394,T2,390000,78.61,Setúbal,4961.2
15362,16395,T2,365000,78.7,Setúbal,4637.87
15363,16396,T2,368369,95.0,Porto,3877.57
15364,16397,T3,632839,152.0,Porto,4163.41
15365,16398,T2,408512,106.0,Porto,3853.89
15366,16399,T2,521856,109.0,Porto,4787.67
15367,16400,T3,330000,100.0,Coimbra,3300.0
15368,16401,T4,240000,122.0,Ilha da Madeira,1967.21
15369,16402,T2,145000,57.52,Apartamento para comprar: Viseu,2520.86
15370,16403,T0,300000,38.0,Lisboa,7894.74
15371,16405,T1,337500,50.0,Lisboa,6750.0
15372,16406,T2,140000,79.0,Santarém,1772.15
15373,16407,T3,380000,110.0,Setúbal,3454.55
15374,16408,T3,390000,114.0,Setúbal,3421.05
15375,16409,T0,180000,41.0,Faro,4390.24
15376,16410,T1,329900,48.0,Lisboa,6872.92
15377,16411,T3,415000,140.0,Porto,2964.29
15378,16412,T1,510000,87.0,Lisboa,5862.07
15379,16413,T2,250000,112.3,Braga,2226.18
15380,16414,T2,485000,75.0,Lisboa,6466.67
15381,16415,T5,1050000,253.0,Lisboa,4150.2
15382,16416,T3,189000,90.0,Setúbal,2100.0
15383,16417,T2,350000,109.0,Porto,3211.01
15384,16418,T1,199665,90.55,Santarém,2205.02
15385,16419,T2,199665,100.1,Santarém,1994.66
15386,16420,T4,420000,153.0,Porto,2745.1
15387,16421,T3,309500,84.0,Setúbal,3684.52
15388,16422,T4,930000,166.0,Lisboa,5602.41
15389,16423,T3,320000,120.0,Faro,2666.67
15390,16424,T3,388000,144.5,Porto,2685.12
15391,16425,T4,300000,131.0,Setúbal,2290.08
15392,16426,T2,275000,111.7,Braga,2461.95
15393,16427,T0,234000,58.0,Porto,4034.48
15394,16428,T3,550000,154.0,Porto,3571.43
15395,16429,T3,260000,146.2,Apartamento para comprar: Castelo Branco,1778.39
15396,16430,T1,279900,41.0,Lisboa,6826.83
15397,16431,T1,206000,55.48,Braga,3713.05
15398,16432,T2,350000,82.0,Porto,4268.29
15399,16433,T3,360000,113.4,Porto,3174.6
15400,16434,T3,245000,97.0,Lisboa,2525.77
15401,16435,T2,395000,128.0,Porto,3085.94
15402,16436,T3,200000,80.0,Lisboa,2500.0
15403,16437,T2,215000,69.5,Porto,3093.53
15404,16438,T3,242500,95.35,Porto,2543.26
15405,16439,T1,505080,54.02,Porto,9349.87
15406,16440,T2,158000,124.75,Santarém,1266.53
15407,16441,T2,470000,87.5,Faro,5371.43
15408,16442,T2,420000,79.6,Faro,5276.38
15409,16443,T2,440000,83.3,Faro,5282.11
15410,16444,T2,440000,87.5,Faro,5028.57
15411,16445,T2,440000,83.3,Faro,5282.11
15412,16446,T2,420000,79.6,Faro,5276.38
15413,16447,T2,390000,79.6,Faro,4899.5
15414,16448,T2,220000,105.0,Ilha da Madeira,2095.24
15415,16449,T3,265000,66.0,Porto,4015.15
15416,16450,T4,255000,175.0,Santarém,1457.14
15417,16451,T1,200000,78.26,Lisboa,2555.58
15418,16452,T2,410000,83.3,Faro,4921.97
15419,16453,T2,410000,87.5,Faro,4685.71
15420,16454,T2,410000,83.3,Faro,4921.97
15421,16455,T2,390000,79.6,Faro,4899.5
15422,16456,T2,927000,140.0,Lisboa,6621.43
15423,16457,T2,370000,69.95,Faro,5289.49
15424,16458,T1,239000,44.0,Porto,5431.82
15425,16459,T2,179900,90.0,Porto,1998.89
15426,16460,T3,195000,125.0,Braga,1560.0
15427,16461,T3,284000,131.0,Braga,2167.94
15428,16462,T1,285000,53.9,Porto,5287.57
15429,16463,T2,260000,76.7,Aveiro,3389.83
15430,16464,T1,157000,47.94,Aveiro,3274.93
15431,16465,T1,140000,47.94,Aveiro,2920.32
15432,16466,T3,175000,112.0,Braga,1562.5
15433,16468,T2,285000,60.0,Lisboa,4750.0
15434,16469,T1,125000,56.75,Aveiro,2202.64
15435,16470,T4,425000,126.0,Setúbal,3373.02
15436,16471,T2,164000,89.0,Porto,1842.7
15437,16473,T2,195000,85.0,Lisboa,2294.12
15438,16474,T3,460000,137.0,Porto,3357.66
15439,16475,T2,275000,83.2,Porto,3305.29
15440,16476,T3,790000,222.0,Porto,3558.56
15441,16477,T4,295000,151.0,Lisboa,1953.64
15442,16478,T1,188990,59.0,Aveiro,3203.22
15443,16479,T2,217000,103.53,Aveiro,2096.01
15444,16480,T2,290000,54.0,Setúbal,5370.37
15445,16481,T2,205000,136.0,Porto,1507.35
15446,16482,T2,350000,100.0,Porto,3500.0
15447,16483,T3,219900,113.0,Porto,1946.02
15448,16484,T3,525000,130.0,Setúbal,4038.46
15449,16486,T3,445000,129.0,Setúbal,3449.61
15450,16487,T4,420000,160.0,Lisboa,2625.0
15451,16488,T3,750000,132.0,Lisboa,5681.82
15452,16489,T4,324500,175.0,Porto,1854.29
15453,16490,T3,470000,139.0,Porto,3381.29
15454,16491,T4,580000,175.0,Porto,3314.29
15455,16492,T4,500000,184.0,Porto,2717.39
15456,16493,T2,137500,70.0,Coimbra,1964.29
15457,16494,T2,215000,70.0,Lisboa,3071.43
15458,16495,T3,1690000,201.0,Lisboa,8407.96
15459,16497,T2,275000,97.0,Braga,2835.05
15460,16498,T1,171000,45.75,Leiria,3737.7
15461,16499,T2,250000,95.4,Leiria,2620.55
15462,16500,T3,399900,80.0,Lisboa,4998.75
15463,16501,T3,375000,106.33,Leiria,3526.76
15464,16502,T2,210000,64.9,Faro,3235.75
15465,16503,T5,576000,232.0,Porto,2482.76
15466,16504,T3,274000,117.0,Viana do Castelo,2341.88
15467,16505,T4,3950000,311.0,Lisboa,12700.96
15468,16506,T3,264000,117.0,Viana do Castelo,2256.41
15469,16507,T3,289000,117.0,Viana do Castelo,2470.09
15470,16508,T3,269000,117.0,Viana do Castelo,2299.15
15471,16509,T1,180000,84.0,Viana do Castelo,2142.86
15472,16510,T3,297000,98.0,Braga,3030.61
15473,16512,T3,330000,135.0,Setúbal,2444.44
15474,16513,T3,325000,135.0,Setúbal,2407.41
15475,16514,T3,425000,155.0,Lisboa,2741.94
15476,16515,T1,292000,54.0,Porto,5407.41
15477,16516,T3,179900,89.0,Leiria,2021.35
15478,16517,T3,219900,116.0,Braga,1895.69
15479,16518,T2,360000,80.5,Faro,4472.05
15480,16519,T3,289000,101.44,Faro,2848.97
15481,16520,T2,169000,60.0,Setúbal,2816.67
15482,16521,T3,955000,135.0,Lisboa,7074.07
15483,16522,T1,349000,48.25,Lisboa,7233.16
15484,16523,T4,159900,115.0,Aveiro,1390.43
15485,16525,T2,225000,100.0,Coimbra,2250.0
15486,16526,T2,595058,121.0,Porto,4917.83
15487,16527,T0,140000,63.0,Faro,2222.22
15488,16528,T2,245000,8.48,Braga,28891.51
15489,16529,T4,780000,170.0,Setúbal,4588.24
15490,16531,T4,970000,233.91,Faro,4146.89
15491,16532,T2,325000,97.15,Lisboa,3345.34
15492,16533,T2,153000,65.0,Lisboa,2353.85
15493,16534,T2,323000,108.0,Braga,2990.74
15494,16535,T3,179990,110.6,Braga,1627.4
15495,16536,T3,960000,158.0,Aveiro,6075.95
15496,16538,T4,550000,139.0,Lisboa,3956.83
15497,16540,T2,187500,78.25,Setúbal,2396.17
15498,16541,T3,225000,67.29,Lisboa,3343.74
15499,16542,T2,521856,109.0,Porto,4787.67
15500,16543,T2,179000,80.0,Lisboa,2237.5
15501,16544,T2,245000,97.0,Lisboa,2525.77
15502,16545,T3,360000,125.0,Setúbal,2880.0
15503,16546,T3,260000,140.0,Santarém,1857.14
15504,16547,T3,290000,160.0,Santarém,1812.5
15505,16548,T3,280900,114.7,Porto,2449.0
15506,16549,T3,275000,160.0,Santarém,1718.75
15507,16550,T1,340000,50.0,Lisboa,6800.0
15508,16551,T2,420000,101.0,Ilha da Madeira,4158.42
15509,16552,T2,580000,105.0,Lisboa,5523.81
15510,16553,T3,2200000,136.0,Lisboa,16176.47
15511,16554,T4,325000,200.0,Santarém,1625.0
15512,16555,T3,290000,180.0,Santarém,1611.11
15513,16556,T3,173500,84.0,Setúbal,2065.48
15514,16557,T3,245000,140.0,Santarém,1750.0
15515,16558,T3,275000,155.0,Santarém,1774.19
15516,16559,T3,253000,123.0,Porto,2056.91
15517,16561,T3,192500,122.0,Braga,1577.87
15518,16562,T1,135000,50.48,Aveiro,2674.33
15519,16563,T2,535000,209.0,Setúbal,2559.81
15520,16564,T2,251900,87.5,Porto,2878.86
15521,16565,T2,215000,74.5,Porto,2885.91
15522,16566,T1,205000,58.0,Porto,3534.48
15523,16567,T0,215000,31.0,Porto,6935.48
15524,16568,T3,1050000,169.0,Porto,6213.02
15525,16569,T3,235000,112.0,Setúbal,2098.21
15526,16570,T3,507688,109.0,Porto,4657.69
15527,16571,T2,368369,80.0,Porto,4604.61
15528,16572,T2,330000,84.0,Lisboa,3928.57
15529,16573,T3,339990,148.73,Aveiro,2285.95
15530,16574,T1,279900,41.0,Lisboa,6826.83
15531,16575,T3,329000,119.0,Porto,2764.71
15532,16576,T3,465000,98.67,Porto,4712.68
15533,16577,T1,215000,62.5,Coimbra,3440.0
15534,16578,T3,185000,74.0,Leiria,2500.0
15535,16579,T3,325250,163.0,Setúbal,1995.4
15536,16580,T3,650000,173.84,Setúbal,3739.07
15537,16581,T2,263000,98.0,Faro,2683.67
15538,16582,T2,1250000,181.0,Faro,6906.08
15539,16583,T2,485000,84.1,Ilha da Madeira,5766.94
15540,16584,T2,340000,94.61,Ilha da Madeira,3593.7
15541,16585,T2,195000,96.0,Coimbra,2031.25
15542,16586,T4,1100000,161.6,Ilha da Madeira,6806.93
15543,16588,T2,390000,98.8,Faro,3947.37
15544,16589,T2,295000,103.0,Setúbal,2864.08
15545,16591,T3,465000,133.4,Faro,3485.76
15546,16592,T4,1100000,161.6,Ilha da Madeira,6806.93
15547,16594,T2,390000,98.8,Faro,3947.37
15548,16595,T2,295000,103.0,Setúbal,2864.08
15549,16597,T3,465000,133.4,Faro,3485.76
15550,16598,T4,280000,97.0,Coimbra,2886.6
15551,16599,T1,580000,106.4,Setúbal,5451.13
15552,16600,T3,205000,107.0,Setúbal,1915.89
15553,16601,T2,925000,134.0,Lisboa,6902.99
15554,16602,T3,215000,89.86,Apartamento para comprar: Castelo Branco,2392.61
15555,16603,T3,485000,92.0,Porto,5271.74
15556,16604,T3,355000,114.0,Faro,3114.04
15557,16605,T3,360000,114.0,Faro,3157.89
15558,16606,T1,159000,65.0,Porto,2446.15
15559,16607,T2,725000,133.0,Ilha da Madeira,5451.13
15560,16608,T2,695000,133.0,Ilha da Madeira,5225.56
15561,16609,T2,775000,128.0,Ilha da Madeira,6054.69
15562,16610,T2,750000,133.0,Ilha da Madeira,5639.1
15563,16611,T3,895000,174.0,Ilha da Madeira,5143.68
15564,16612,T3,1050000,178.0,Ilha da Madeira,5898.88
15565,16613,T2,785000,138.0,Ilha da Madeira,5688.41
15566,16614,T1,595000,98.0,Ilha da Madeira,6071.43
15567,16615,T1,440000,72.0,Ilha da Madeira,6111.11
